age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
30,services,married,secondary,no,-95,yes,yes,unknown,fri,may,306,3,-1,0,unknown,no
39,technician,married,secondary,no,1,yes,no,unknown,fri,may,506,2,-1,0,unknown,no
29,technician,single,tertiary,no,354,yes,no,unknown,fri,may,255,1,-1,0,unknown,no
32,blue-collar,married,primary,no,494,yes,no,unknown,fri,may,252,2,-1,0,unknown,no
39,blue-collar,single,secondary,no,116,yes,no,unknown,fri,may,182,3,-1,0,unknown,no
44,management,divorced,tertiary,no,476,yes,yes,unknown,fri,may,127,2,-1,0,unknown,no
38,technician,divorced,tertiary,no,791,yes,no,unknown,fri,may,89,2,-1,0,unknown,no
51,services,married,secondary,no,53,yes,no,unknown,fri,may,140,2,-1,0,unknown,no
39,management,married,tertiary,no,-1026,yes,no,unknown,fri,may,200,2,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,316,yes,no,unknown,fri,may,642,2,-1,0,unknown,yes
41,technician,married,secondary,no,457,yes,yes,unknown,fri,may,181,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,2,yes,yes,unknown,fri,may,171,1,-1,0,unknown,no
32,technician,single,secondary,no,0,yes,yes,unknown,fri,may,916,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,484,yes,no,unknown,fri,may,629,2,-1,0,unknown,no
34,unemployed,married,secondary,no,200,yes,no,unknown,fri,may,155,6,-1,0,unknown,no
54,management,divorced,secondary,no,-415,yes,no,unknown,fri,may,290,2,-1,0,unknown,no
33,admin.,married,tertiary,no,899,yes,no,unknown,fri,may,159,3,-1,0,unknown,no
26,management,single,tertiary,no,205,no,no,unknown,fri,may,111,1,-1,0,unknown,no
35,technician,divorced,secondary,no,473,yes,yes,unknown,fri,may,434,4,-1,0,unknown,no
30,unemployed,married,secondary,no,529,yes,yes,unknown,fri,may,107,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,187,yes,no,unknown,fri,may,272,6,-1,0,unknown,no
59,retired,divorced,primary,no,217,yes,no,unknown,fri,may,574,3,-1,0,unknown,no
24,blue-collar,married,secondary,no,984,yes,no,unknown,fri,may,89,3,-1,0,unknown,no
52,entrepreneur,divorced,secondary,no,-99,no,yes,unknown,fri,may,91,3,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,3,yes,no,unknown,fri,may,114,3,-1,0,unknown,no
44,blue-collar,married,unknown,no,189,yes,no,unknown,fri,may,175,3,-1,0,unknown,no
29,management,single,tertiary,no,54,yes,yes,unknown,fri,may,257,3,-1,0,unknown,no
48,technician,married,secondary,no,302,yes,no,unknown,fri,may,208,3,-1,0,unknown,no
34,management,married,tertiary,no,2287,yes,no,unknown,fri,may,895,4,-1,0,unknown,yes
37,blue-collar,married,primary,no,-88,yes,no,unknown,fri,may,225,1,-1,0,unknown,no
35,management,married,secondary,no,291,yes,no,unknown,fri,may,327,1,-1,0,unknown,no
31,services,married,secondary,no,-68,yes,no,unknown,fri,may,293,4,-1,0,unknown,no
38,entrepreneur,divorced,tertiary,no,504,yes,no,unknown,fri,may,68,3,-1,0,unknown,no
31,admin.,divorced,secondary,no,-579,yes,no,unknown,fri,may,150,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,381,yes,no,unknown,fri,may,504,2,-1,0,unknown,no
39,technician,married,secondary,no,501,no,no,unknown,fri,may,289,1,-1,0,unknown,no
34,services,married,secondary,no,-196,yes,yes,unknown,fri,may,16,1,-1,0,unknown,no
29,management,married,secondary,no,5284,yes,no,unknown,fri,may,321,1,-1,0,unknown,no
53,blue-collar,single,secondary,no,105,yes,no,unknown,fri,may,239,3,-1,0,unknown,no
49,admin.,divorced,secondary,no,283,yes,no,unknown,fri,may,614,2,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,-566,yes,no,unknown,fri,may,248,2,-1,0,unknown,no
31,technician,married,secondary,no,-576,yes,no,unknown,fri,may,93,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,0,yes,no,unknown,fri,may,245,3,-1,0,unknown,no
33,admin.,married,secondary,no,-167,yes,no,unknown,fri,may,121,1,-1,0,unknown,no
33,services,married,secondary,no,0,yes,no,unknown,fri,may,192,6,-1,0,unknown,no
24,technician,single,secondary,no,-256,yes,no,unknown,fri,may,110,2,-1,0,unknown,no
34,management,single,tertiary,no,1640,yes,no,unknown,fri,may,160,3,-1,0,unknown,no
48,management,divorced,tertiary,no,1492,yes,no,unknown,fri,may,249,2,-1,0,unknown,no
42,blue-collar,married,unknown,no,0,no,no,unknown,fri,may,270,2,-1,0,unknown,no
34,unemployed,single,secondary,no,1928,yes,no,unknown,fri,may,140,2,-1,0,unknown,no
35,technician,married,secondary,no,23,yes,no,unknown,fri,may,147,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-476,yes,no,unknown,fri,may,16,1,-1,0,unknown,no
35,services,married,secondary,no,437,yes,no,unknown,fri,may,240,1,-1,0,unknown,no
59,technician,married,secondary,no,-247,yes,no,unknown,fri,may,131,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,-921,yes,no,unknown,fri,may,115,2,-1,0,unknown,no
35,technician,single,secondary,no,-158,no,no,unknown,fri,may,349,2,-1,0,unknown,no
54,technician,married,tertiary,no,-800,yes,no,unknown,fri,may,445,2,-1,0,unknown,no
50,services,married,secondary,no,517,yes,no,unknown,fri,may,420,2,-1,0,unknown,no
44,technician,married,secondary,no,-199,no,no,unknown,fri,may,144,3,-1,0,unknown,no
23,management,married,tertiary,no,175,yes,no,unknown,fri,may,796,1,-1,0,unknown,no
39,entrepreneur,married,secondary,no,283,yes,no,unknown,fri,may,126,2,-1,0,unknown,no
56,retired,married,secondary,no,74,yes,no,unknown,fri,may,152,2,-1,0,unknown,no
27,technician,single,secondary,no,1693,yes,no,unknown,fri,may,101,2,-1,0,unknown,no
31,management,single,tertiary,no,-307,yes,yes,unknown,fri,may,91,2,-1,0,unknown,no
29,student,single,tertiary,no,0,no,no,unknown,fri,may,52,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,607,yes,no,unknown,fri,may,172,2,-1,0,unknown,no
28,management,married,tertiary,no,328,no,no,unknown,fri,may,471,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,494,yes,no,unknown,fri,may,724,1,-1,0,unknown,no
36,services,married,secondary,no,1746,yes,no,unknown,fri,may,99,1,-1,0,unknown,no
28,technician,single,tertiary,no,1050,yes,no,unknown,fri,may,293,1,-1,0,unknown,no
38,admin.,divorced,secondary,no,198,yes,no,unknown,fri,may,431,2,-1,0,unknown,yes
31,technician,married,tertiary,no,-502,yes,yes,unknown,fri,may,523,2,-1,0,unknown,no
40,services,married,secondary,no,-626,yes,no,unknown,fri,may,147,2,-1,0,unknown,no
40,blue-collar,married,primary,no,104,yes,no,unknown,fri,may,470,2,-1,0,unknown,no
32,technician,married,secondary,no,-91,yes,no,unknown,fri,may,95,2,-1,0,unknown,no
39,management,married,tertiary,no,21111,yes,no,unknown,fri,may,695,4,-1,0,unknown,no
28,admin.,single,secondary,no,460,yes,no,unknown,fri,may,741,6,-1,0,unknown,yes
41,unknown,married,primary,no,526,no,no,unknown,fri,may,151,3,-1,0,unknown,no
54,blue-collar,married,secondary,no,-69,yes,no,unknown,fri,may,135,2,-1,0,unknown,no
31,technician,married,secondary,no,1032,yes,no,unknown,fri,may,70,6,-1,0,unknown,no
41,admin.,divorced,secondary,no,-140,yes,no,unknown,fri,may,472,3,-1,0,unknown,no
30,unemployed,single,tertiary,no,306,no,no,unknown,fri,may,372,14,-1,0,unknown,no
57,services,divorced,secondary,no,1024,yes,no,unknown,fri,may,360,6,-1,0,unknown,no
30,technician,single,tertiary,no,975,yes,no,unknown,fri,may,603,1,-1,0,unknown,no
40,admin.,married,secondary,no,1327,yes,yes,unknown,fri,may,76,2,-1,0,unknown,no
46,technician,married,unknown,no,626,yes,no,unknown,fri,may,399,2,-1,0,unknown,no
43,blue-collar,married,primary,no,-93,yes,no,unknown,fri,may,402,2,-1,0,unknown,no
35,blue-collar,married,primary,no,442,yes,no,unknown,fri,may,129,3,-1,0,unknown,no
38,unemployed,married,tertiary,no,1449,no,no,unknown,fri,may,535,6,-1,0,unknown,no
44,blue-collar,married,primary,no,-544,yes,yes,unknown,fri,may,181,3,-1,0,unknown,no
43,management,married,tertiary,no,-69,yes,no,unknown,fri,may,48,2,-1,0,unknown,no
37,services,married,secondary,no,1785,yes,no,unknown,fri,may,912,4,-1,0,unknown,no
35,technician,divorced,secondary,no,-94,yes,no,unknown,fri,may,114,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,941,yes,no,unknown,fri,may,218,2,-1,0,unknown,no
43,admin.,married,secondary,yes,-204,yes,no,unknown,fri,may,163,2,-1,0,unknown,no
33,technician,married,tertiary,no,480,yes,no,unknown,fri,may,169,4,-1,0,unknown,no
31,management,divorced,tertiary,no,1145,yes,no,unknown,fri,may,1272,4,-1,0,unknown,yes
32,technician,married,secondary,no,782,yes,no,unknown,fri,may,116,4,-1,0,unknown,no
28,blue-collar,married,secondary,no,339,yes,no,unknown,fri,may,100,2,-1,0,unknown,no
36,technician,married,secondary,no,4587,no,no,unknown,fri,may,271,4,-1,0,unknown,no
33,blue-collar,married,primary,no,1050,yes,no,unknown,fri,may,304,4,-1,0,unknown,no
37,blue-collar,married,secondary,yes,1147,yes,yes,unknown,fri,may,114,2,-1,0,unknown,no
39,blue-collar,married,primary,no,879,yes,no,unknown,fri,may,102,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,0,yes,no,unknown,fri,may,112,2,-1,0,unknown,no
44,admin.,married,secondary,no,0,no,no,unknown,fri,may,85,3,-1,0,unknown,no
47,blue-collar,married,secondary,yes,-614,yes,no,unknown,fri,may,118,2,-1,0,unknown,no
59,management,married,primary,no,252,yes,yes,unknown,fri,may,103,2,-1,0,unknown,no
27,admin.,married,secondary,no,953,yes,no,unknown,fri,may,340,2,-1,0,unknown,no
45,management,married,secondary,no,5888,yes,no,unknown,fri,may,45,5,-1,0,unknown,no
30,services,married,secondary,no,129,yes,no,unknown,fri,may,1446,7,-1,0,unknown,yes
40,blue-collar,married,secondary,no,5880,yes,no,unknown,fri,may,125,6,-1,0,unknown,no
33,management,married,tertiary,no,403,yes,no,unknown,fri,may,114,2,-1,0,unknown,no
30,admin.,married,secondary,no,1265,yes,yes,unknown,fri,may,414,2,-1,0,unknown,yes
26,admin.,married,tertiary,no,685,yes,no,unknown,fri,may,346,2,-1,0,unknown,no
45,management,divorced,tertiary,no,-901,yes,no,unknown,fri,may,86,3,-1,0,unknown,no
44,blue-collar,married,primary,no,3057,yes,no,unknown,fri,may,98,4,-1,0,unknown,no
58,blue-collar,married,secondary,no,343,yes,no,unknown,fri,may,265,4,-1,0,unknown,no
46,management,single,tertiary,no,479,yes,no,unknown,fri,may,34,3,-1,0,unknown,no
24,management,single,tertiary,no,66,yes,no,unknown,fri,may,109,2,-1,0,unknown,no
35,technician,divorced,secondary,no,303,yes,yes,unknown,fri,may,454,3,-1,0,unknown,no
33,technician,married,secondary,no,168,yes,no,unknown,fri,may,238,2,-1,0,unknown,no
37,blue-collar,married,primary,no,-196,yes,no,unknown,fri,may,166,2,-1,0,unknown,no
33,management,single,secondary,no,0,yes,no,unknown,fri,may,816,2,-1,0,unknown,no
23,blue-collar,married,secondary,no,-213,yes,yes,unknown,fri,may,87,2,-1,0,unknown,no
33,admin.,single,secondary,no,4436,yes,no,unknown,fri,may,81,6,-1,0,unknown,no
31,blue-collar,married,secondary,no,27,yes,yes,unknown,fri,may,109,5,-1,0,unknown,no
29,technician,single,secondary,no,1612,yes,no,unknown,fri,may,375,2,-1,0,unknown,no
43,technician,divorced,secondary,no,87,yes,no,unknown,fri,may,51,2,-1,0,unknown,no
32,unemployed,married,primary,no,9894,yes,no,unknown,fri,may,118,4,-1,0,unknown,no
37,technician,married,secondary,no,4030,yes,no,unknown,fri,may,178,5,-1,0,unknown,no
26,blue-collar,single,secondary,no,339,yes,no,unknown,fri,may,165,5,-1,0,unknown,no
49,technician,married,secondary,no,-215,yes,no,unknown,fri,may,155,2,-1,0,unknown,no
39,management,single,tertiary,no,26,yes,yes,unknown,fri,may,304,4,-1,0,unknown,no
27,self-employed,married,secondary,no,-220,yes,no,unknown,fri,may,138,2,-1,0,unknown,no
46,management,divorced,tertiary,no,25,no,no,unknown,fri,may,103,2,-1,0,unknown,no
31,services,single,secondary,no,0,yes,no,unknown,fri,may,223,2,-1,0,unknown,no
59,services,married,secondary,no,-22,yes,no,unknown,fri,may,748,3,-1,0,unknown,yes
24,blue-collar,married,secondary,no,685,yes,no,unknown,fri,may,896,3,-1,0,unknown,yes
33,blue-collar,married,secondary,no,-367,yes,yes,unknown,fri,may,221,2,-1,0,unknown,no
28,technician,single,secondary,no,289,yes,no,unknown,fri,may,83,1,-1,0,unknown,no
34,services,married,secondary,no,1414,yes,no,unknown,fri,may,192,4,-1,0,unknown,no
53,management,married,primary,no,-421,yes,no,unknown,fri,may,543,4,-1,0,unknown,no
45,blue-collar,married,secondary,no,607,yes,no,unknown,fri,may,398,7,-1,0,unknown,no
28,technician,single,secondary,no,576,yes,yes,unknown,fri,may,158,4,-1,0,unknown,no
49,blue-collar,married,primary,no,365,no,no,unknown,fri,may,59,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,1209,yes,no,unknown,fri,may,304,3,-1,0,unknown,no
32,blue-collar,married,primary,no,5151,yes,yes,unknown,fri,may,185,4,-1,0,unknown,no
43,services,married,primary,no,448,yes,no,unknown,fri,may,118,6,-1,0,unknown,no
29,self-employed,married,secondary,no,0,no,no,unknown,fri,may,469,2,-1,0,unknown,no
54,management,single,tertiary,no,1464,yes,yes,unknown,fri,may,425,4,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,36,yes,no,unknown,fri,may,488,3,-1,0,unknown,no
32,technician,single,secondary,no,4110,yes,no,unknown,fri,may,232,3,-1,0,unknown,no
26,services,single,secondary,no,901,yes,no,unknown,fri,may,764,2,-1,0,unknown,yes
31,unemployed,married,secondary,no,314,yes,no,unknown,fri,may,149,7,-1,0,unknown,no
52,blue-collar,divorced,secondary,no,306,yes,no,unknown,fri,may,63,3,-1,0,unknown,no
32,technician,married,tertiary,no,1037,yes,no,unknown,fri,may,125,3,-1,0,unknown,no
41,blue-collar,married,primary,no,-571,yes,yes,unknown,fri,may,207,4,-1,0,unknown,no
40,technician,married,secondary,no,96,yes,yes,unknown,fri,may,29,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,-376,yes,no,unknown,fri,may,162,4,-1,0,unknown,no
37,blue-collar,married,primary,no,445,yes,no,unknown,fri,may,159,2,-1,0,unknown,no
34,blue-collar,married,primary,no,60,yes,no,unknown,fri,may,23,10,-1,0,unknown,no
31,blue-collar,single,secondary,no,823,no,no,unknown,fri,may,174,3,-1,0,unknown,no
42,admin.,divorced,secondary,no,-551,yes,yes,unknown,fri,may,147,6,-1,0,unknown,no
23,services,married,secondary,no,0,yes,yes,unknown,fri,may,90,5,-1,0,unknown,no
37,management,married,tertiary,no,23,yes,no,unknown,fri,may,409,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,70,yes,no,unknown,fri,may,118,6,-1,0,unknown,no
39,blue-collar,married,secondary,no,474,yes,yes,unknown,fri,may,219,4,-1,0,unknown,no
31,blue-collar,single,secondary,no,3201,yes,no,unknown,fri,may,96,5,-1,0,unknown,no
32,blue-collar,married,primary,no,4,yes,no,unknown,fri,may,76,5,-1,0,unknown,no
31,unemployed,single,secondary,no,-186,yes,no,unknown,fri,may,172,3,-1,0,unknown,no
45,technician,divorced,secondary,no,159,yes,no,unknown,fri,may,66,3,-1,0,unknown,no
36,technician,married,secondary,no,452,yes,no,unknown,fri,may,113,5,-1,0,unknown,no
33,blue-collar,married,secondary,no,61,yes,no,unknown,fri,may,129,3,-1,0,unknown,no
48,management,married,secondary,no,2294,yes,no,unknown,fri,may,251,11,-1,0,unknown,no
55,blue-collar,single,primary,no,39,yes,no,unknown,fri,may,128,5,-1,0,unknown,no
33,admin.,divorced,secondary,no,392,yes,yes,unknown,fri,may,245,3,-1,0,unknown,no
28,services,single,secondary,no,-358,yes,no,unknown,fri,may,253,2,-1,0,unknown,no
34,blue-collar,married,primary,no,1255,yes,yes,unknown,fri,may,188,7,-1,0,unknown,no
33,blue-collar,married,secondary,no,-271,yes,yes,unknown,fri,may,118,2,-1,0,unknown,no
31,management,married,unknown,no,0,yes,no,unknown,fri,may,763,6,-1,0,unknown,no
38,blue-collar,married,primary,no,2366,yes,no,unknown,fri,may,97,4,-1,0,unknown,no
48,blue-collar,married,secondary,no,1631,yes,no,unknown,fri,may,51,5,-1,0,unknown,no
37,blue-collar,single,secondary,no,3344,yes,no,unknown,fri,may,85,5,-1,0,unknown,no
32,admin.,divorced,secondary,no,-331,yes,yes,unknown,fri,may,130,3,-1,0,unknown,no
30,services,single,tertiary,no,108,yes,no,unknown,fri,may,282,8,-1,0,unknown,no
24,management,single,tertiary,no,553,yes,no,unknown,fri,may,249,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,3532,yes,no,unknown,fri,may,279,5,-1,0,unknown,no
33,services,married,secondary,no,2065,yes,yes,unknown,fri,may,241,2,-1,0,unknown,no
33,management,married,tertiary,no,133,yes,no,unknown,fri,may,308,4,-1,0,unknown,no
34,management,single,tertiary,no,72,yes,no,unknown,fri,may,118,2,-1,0,unknown,no
43,services,married,secondary,no,278,yes,no,unknown,fri,may,14,20,-1,0,unknown,no
41,services,married,secondary,no,2085,yes,no,unknown,fri,may,125,4,-1,0,unknown,no
46,technician,divorced,secondary,no,1,yes,yes,unknown,fri,may,200,3,-1,0,unknown,no
32,technician,single,secondary,no,6471,yes,yes,unknown,fri,may,349,4,-1,0,unknown,no
52,blue-collar,married,unknown,no,-4,no,no,unknown,fri,may,336,3,-1,0,unknown,no
35,blue-collar,married,primary,no,77,yes,no,unknown,fri,may,282,3,-1,0,unknown,no
27,technician,married,secondary,no,639,yes,no,unknown,fri,may,633,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,-870,yes,no,unknown,fri,may,102,2,-1,0,unknown,no
52,blue-collar,married,primary,no,-63,yes,no,unknown,fri,may,560,4,-1,0,unknown,no
47,management,married,tertiary,no,-1379,yes,no,unknown,fri,may,114,3,-1,0,unknown,no
34,management,married,tertiary,no,4131,yes,no,unknown,fri,may,172,7,-1,0,unknown,no
38,entrepreneur,single,tertiary,no,-281,yes,no,unknown,fri,may,85,16,-1,0,unknown,no
24,blue-collar,married,secondary,no,9,yes,no,unknown,fri,may,292,7,-1,0,unknown,no
50,technician,single,secondary,no,-463,yes,no,unknown,fri,may,269,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,3935,yes,yes,unknown,fri,may,220,6,-1,0,unknown,no
37,entrepreneur,married,secondary,no,35,yes,yes,unknown,fri,may,73,6,-1,0,unknown,no
51,blue-collar,married,primary,no,51,no,no,unknown,fri,may,121,2,-1,0,unknown,no
40,blue-collar,single,secondary,no,0,yes,no,unknown,mon,may,59,4,-1,0,unknown,no
38,services,single,secondary,no,0,yes,no,unknown,mon,may,166,2,-1,0,unknown,no
43,management,single,secondary,no,109,yes,no,unknown,mon,may,64,3,-1,0,unknown,no
50,technician,married,secondary,no,-157,yes,no,unknown,mon,may,353,3,-1,0,unknown,no
35,unemployed,married,tertiary,no,226,no,no,unknown,mon,may,322,5,-1,0,unknown,no
49,management,married,secondary,no,6758,yes,yes,unknown,mon,may,67,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,-185,yes,no,unknown,mon,may,163,2,-1,0,unknown,no
47,technician,divorced,tertiary,no,48,no,no,unknown,mon,may,27,2,-1,0,unknown,no
54,management,married,tertiary,no,1353,yes,no,unknown,mon,may,119,2,-1,0,unknown,no
48,admin.,married,primary,no,3,yes,no,unknown,mon,may,148,4,-1,0,unknown,no
43,admin.,married,secondary,no,429,yes,no,unknown,mon,may,222,4,-1,0,unknown,no
49,blue-collar,married,secondary,no,134,yes,yes,unknown,mon,may,265,2,-1,0,unknown,no
32,admin.,single,secondary,no,-15,no,no,unknown,mon,may,214,2,-1,0,unknown,no
42,admin.,married,secondary,no,208,yes,no,unknown,mon,may,75,2,-1,0,unknown,no
38,blue-collar,married,primary,no,27,yes,no,unknown,mon,may,62,4,-1,0,unknown,no
31,management,married,tertiary,no,91,no,no,unknown,mon,may,145,2,-1,0,unknown,no
30,admin.,married,tertiary,no,612,yes,no,unknown,mon,may,220,6,-1,0,unknown,no
38,management,divorced,tertiary,no,5455,yes,no,unknown,mon,may,204,3,-1,0,unknown,no
60,entrepreneur,divorced,secondary,no,1307,yes,no,unknown,mon,may,328,11,-1,0,unknown,no
35,management,married,tertiary,no,4038,yes,yes,unknown,mon,may,160,6,-1,0,unknown,no
29,blue-collar,married,secondary,no,2776,yes,no,unknown,mon,may,233,1,-1,0,unknown,no
43,services,married,secondary,no,0,yes,no,unknown,mon,may,129,1,-1,0,unknown,no
36,admin.,married,secondary,no,0,yes,no,unknown,mon,may,578,2,-1,0,unknown,no
29,blue-collar,married,primary,no,1016,yes,no,unknown,mon,may,33,1,-1,0,unknown,no
53,technician,married,secondary,no,87,yes,no,unknown,mon,may,183,9,-1,0,unknown,no
38,technician,married,secondary,no,508,yes,no,unknown,mon,may,565,2,-1,0,unknown,no
